DPW_Node_ID,PUC_Maximo_Asset_ID,System_Use_Code,System_Use,Drain_Type,POINT_X,POINT_Y,Location
25929015,25929015,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8241038, 39.2660009)"
334995432,334995432,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8027734, 39.250341)"
334995433,334995433,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071334, 39.2314507)"
334995434,334995434,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8044157, 39.2500091)"
334995435,334995435,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8027257, 39.2489161)"
335015075,335015075,Default,Undefined,Storm Water Inlet Drain,,,"(-6.802902, 39.250341)"
335069858,335069858,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8025203, 39.2460587)"
335069860,335069860,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8024769, 39.2460752)"
335069861,335069861,Default,Undefined,Storm Water Inlet Drain,,,"(-6.802285, 39.2461507)"
335069862,335069862,Default,Undefined,Storm Water Inlet Drain,,,"(-6.802762, 39.2459979)"
335085270,335085270,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8022908, 39.2471891)"
335188533,335188533,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8026196, 39.2481122)"
335188534,335188534,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8026882, 39.2488137)"
335189569,335189569,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8026564, 39.2494358)"
335893986,335893986,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8027078, 39.245359)"
337757355,337757355,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8026564, 39.2493468)"
337757356,337757356,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8022928, 39.2476438)"
337772020,337772020,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8033796, 39.2493884)"
337772021,337772021,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8027382, 39.2493429)"
337775294,337775294,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8027835, 39.2458945)"
337775295,337775295,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8028255, 39.2457212)"
338452991,338452991,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8028271, 39.2533159)"
338453196,338453196,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8028371, 39.2538516)"
338453197,338453197,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8028276, 39.2538437)"
338469556,338469556,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8023237, 39.2483846)"
338469558,338469558,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8026252, 39.2484785)"
338472288,338472288,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8028799, 39.2457924)"
338472293,338472293,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8027835, 39.2458945)"
354061523,354061523,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8218924, 39.2665386)"
354062954,354062954,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8197399, 39.2579248)"
354062957,354062957,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8200768, 39.258083)"
354271951,354271951,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8222908, 39.265589)"
354271952,354271952,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8220943, 39.2656129)"
354281845,354281845,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8199826, 39.2647293)"
354281846,354281846,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8197517, 39.2645743)"
354281847,354281847,Default,Undefined,Storm Water Inlet Drain,,,"(-6.819707, 39.2646031)"
354281848,354281848,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8201859, 39.2654557)"
354285341,354285341,Default,Undefined,Storm Water Inlet Drain,,,"(-6.820015, 39.2649345)"
354297239,354297239,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8195375, 39.2612634)"
354297240,354297240,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8195299, 39.261279)"
354297543,354297543,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8221076, 39.2718751)"
354297544,354297544,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8227434, 39.2702542)"
354297545,354297545,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8228763, 39.2710798)"
354301365,354301365,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8196173, 39.2588142)"
354504343,354504343,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192058, 39.2619663)"
354504344,354504344,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8191958, 39.2619845)"
354505443,354505443,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8228568, 39.2664418)"
354506474,354506474,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190597, 39.2623497)"
354506475,354506475,Default,Undefined,Storm Water Inlet Drain,,,"(-6.818836, 39.2628456)"
354506476,354506476,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190566, 39.26236)"
354510133,354510133,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8203501, 39.2600948)"
354510532,354510532,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8197695, 39.2625046)"
354516433,354516433,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8203286, 39.2609777)"
354516437,354516437,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8203465, 39.2609842)"
354523270,354523270,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8243878, 39.26677)"
354523274,354523274,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8243885, 39.2668188)"
354523275,354523275,Default,Undefined,Storm Water Inlet Drain,,,"(-6.824387, 39.2667555)"
354523648,354523648,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8200476, 39.2618266)"
354523649,354523649,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8202209, 39.2615299)"
354523650,354523650,Default,Undefined,Storm Water Inlet Drain,,,"(-6.820044, 39.261832)"
354523651,354523651,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8202935, 39.2614046)"
354523653,354523653,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8202076, 39.2615581)"
354525763,354525763,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8206826, 39.2614359)"
354809498,354809498,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8199578, 39.259945)"
354809500,354809500,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8199561, 39.259957)"
354827880,354827880,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8201536, 39.2596208)"
354828318,354828318,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8201316, 39.2601532)"
355426834,355426834,Default,Undefined,Storm Water Inlet Drain,,,"(-6.821594, 39.2693413)"
355435181,355435181,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8207516, 39.2696563)"
355435183,355435183,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8212973, 39.2693911)"
355438305,355438305,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8208356, 39.2699677)"
355444999,355444999,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8238305, 39.2713525)"
355445000,355445000,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8218232, 39.2699801)"
355445001,355445001,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8241329, 39.270139)"
355445002,355445002,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8236422, 39.2705776)"
355445003,355445003,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8235006, 39.2723498)"
355445004,355445004,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8232082, 39.2703784)"
355445006,355445006,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8215286, 39.2708211)"
355445007,355445007,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8215286, 39.2698284)"
355445008,355445008,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8219845, 39.2708551)"
355467866,355467866,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8191384, 39.2640664)"
355467867,355467867,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8184442, 39.2645342)"
355467869,355467869,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8165477, 39.268636)"
355467872,355467872,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8164772, 39.2686724)"
355467874,355467874,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8173421, 39.2646004)"
355671530,355671530,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8195274, 39.2612039)"
355705770,355705770,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8201815, 39.2626627)"
355715458,355715458,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8233521, 39.2695963)"
355997758,355997758,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8121005, 39.2704356)"
360533760,360533760,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8060099, 39.2435501)"
360537899,360537899,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8057048, 39.2445684)"
360537901,360537901,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8058287, 39.2442839)"
360537903,360537903,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8056641, 39.2446206)"
360537905,360537905,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8057772, 39.2444308)"
360537906,360537906,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8058014, 39.2443778)"
360552240,360552240,Default,Undefined,Storm Water Inlet Drain,,,"(-6.805944, 39.2494594)"
360552241,360552241,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061714, 39.2501451)"
360552242,360552242,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8063085, 39.2501901)"
360552243,360552243,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061834, 39.2490235)"
360552244,360552244,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061478, 39.249506)"
360616788,360616788,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8057992, 39.2440837)"
360675288,360675288,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8072867, 39.2499063)"
360675289,360675289,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8051852, 39.2509764)"
360675290,360675290,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8064311, 39.2503775)"
360708088,360708088,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085842, 39.2484029)"
360708676,360708676,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8083523, 39.2494493)"
360708677,360708677,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085681, 39.2488158)"
360708678,360708678,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084632, 39.2492756)"
360708679,360708679,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080982, 39.2496413)"
360708680,360708680,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8082891, 39.2495046)"
360708681,360708681,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078764, 39.2497203)"
360708682,360708682,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084938, 39.2491994)"
360708683,360708683,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8079313, 39.2497053)"
360708684,360708684,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085086, 39.2491536)"
360708685,360708685,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8079435, 39.2497005)"
360708686,360708686,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8079943, 39.2496816)"
360708687,360708687,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084344, 39.2493303)"
360708688,360708688,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8083248, 39.2494747)"
360708689,360708689,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8079672, 39.2496914)"
360708690,360708690,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085639, 39.2488932)"
360708691,360708691,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080663, 39.2496548)"
360708692,360708692,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078461, 39.2497285)"
360708693,360708693,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8082628, 39.2495237)"
360749877,360749877,Default,Undefined,Storm Water Inlet Drain,,,"(-6.805743, 39.244231)"
360830505,360830505,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8074509, 39.2498662)"
360976557,360976557,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8064905, 39.2503264)"
360976558,360976558,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8064798, 39.2503816)"
360976559,360976559,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8064364, 39.2503707)"
360976561,360976561,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8076038, 39.2498189)"
361409990,361409990,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8306853, 39.2444683)"
361560536,361560536,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8141537, 39.2479142)"
361560537,361560537,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8138771, 39.2482273)"
361560538,361560538,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8140587, 39.2482375)"
361707971,361707971,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8152616, 39.244283)"
361876932,361876932,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8126878, 39.2418721)"
362347317,362347317,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8089477, 39.245086)"
362572308,362572308,Default,Undefined,Storm Water Inlet Drain,,,"(-6.812362, 39.244291)"
362575996,362575996,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8086481, 39.2450348)"
362579208,362579208,Default,Undefined,Storm Water Inlet Drain,,,"(-6.812506, 39.2457892)"
362579209,362579209,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8128945, 39.2459533)"
362579210,362579210,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8130698, 39.2462658)"
362579436,362579436,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055351, 39.2480805)"
362579437,362579437,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8050436, 39.2482471)"
362585039,362585039,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8059262, 39.2480805)"
362590826,362590826,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8054266, 39.2472618)"
362633406,362633406,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8053153, 39.2468394)"
362699683,362699683,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8133025, 39.2475213)"
362713717,362713717,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055351, 39.2480138)"
362728642,362728642,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8054793, 39.2474496)"
362731831,362731831,Default,Undefined,Storm Water Inlet Drain,,,"(-6.806312, 39.2485787)"
362731834,362731834,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8062294, 39.2486947)"
362731837,362731837,Default,Undefined,Storm Water Inlet Drain,,,"(-6.806286, 39.248627)"
362731839,362731839,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061834, 39.2487086)"
362731842,362731842,Default,Undefined,Storm Water Inlet Drain,,,"(-6.806685, 39.2480857)"
362746515,362746515,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8132522, 39.248033)"
362746957,362746957,Default,Undefined,Storm Water Inlet Drain,,,"(-6.812582, 39.2471509)"
362755373,362755373,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8129061, 39.2471824)"
362755375,362755375,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8125562, 39.2471261)"
362899952,362899952,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8042223, 39.2454911)"
362899954,362899954,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8050052, 39.2451567)"
362899956,362899956,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8049039, 39.24521)"
362899958,362899958,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8043893, 39.245428)"
362899960,362899960,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8048601, 39.24523)"
362899962,362899962,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8049581, 39.2451826)"
362899964,362899964,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8048926, 39.2452154)"
362899966,362899966,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8053555, 39.244908)"
362899968,362899968,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8048382, 39.2452393)"
362916191,362916191,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8053973, 39.2448781)"
362916192,362916192,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055572, 39.2447565)"
362920342,362920342,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8152539, 39.2445058)"
363008732,363008732,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8082418, 39.2514643)"
363054295,363054295,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8057685, 39.2441673)"
363054296,363054296,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8057649, 39.2441763)"
363059644,363059644,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055391, 39.2476381)"
363059645,363059645,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8091405, 39.2514091)"
363059646,363059646,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8054552, 39.2475594)"
363059647,363059647,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8094471, 39.2505956)"
363069769,363069769,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8038681, 39.2436454)"
363070248,363070248,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8038745, 39.2441019)"
363070712,363070712,Default,Undefined,Storm Water Inlet Drain,,,"(-6.804084, 39.2443601)"
363076260,363076260,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8058476, 39.2439327)"
363076261,363076261,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8058451, 39.2439415)"
363081349,363081349,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061834, 39.2489729)"
363103122,363103122,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8032596, 39.2450669)"
363105179,363105179,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8032834, 39.2456815)"
363107742,363107742,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8030136, 39.2447907)"
363137843,363137843,Default,Undefined,Storm Water Inlet Drain,,,"(-6.810547, 39.2499394)"
363137846,363137846,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098489, 39.2502834)"
363137850,363137850,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8094117, 39.2505955)"
363241663,363241663,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8110057, 39.2497618)"
363241664,363241664,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098548, 39.2502813)"
363242738,363242738,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085766, 39.2476722)"
363242739,363242739,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055054, 39.2462143)"
363242740,363242740,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8063377, 39.2464673)"
363242741,363242741,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078537, 39.2468466)"
363242742,363242742,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8062587, 39.2464565)"
363242743,363242743,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8072087, 39.2467195)"
363242744,363242744,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8066266, 39.2465423)"
363242745,363242745,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085854, 39.2483012)"
363242746,363242746,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8083859, 39.2472079)"
363242747,363242747,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8072854, 39.2467135)"
363242748,363242748,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8063202, 39.2464638)"
363242749,363242749,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8074906, 39.2467615)"
363242750,363242750,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085898, 39.2478553)"
363242751,363242751,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8077569, 39.2468197)"
363242752,363242752,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085871, 39.2477213)"
363242753,363242753,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8054906, 39.2462117)"
363242754,363242754,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8081978, 39.2455425)"
363242755,363242755,Default,Undefined,Storm Water Inlet Drain,,,"(-6.807836, 39.246825)"
363242756,363242756,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8072466, 39.2467095)"
363242757,363242757,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8074832, 39.2467208)"
363242758,363242758,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8077351, 39.2467635)"
363242759,363242759,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085934, 39.24789)"
363242760,363242760,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8065577, 39.2464689)"
363242761,363242761,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8085727, 39.2472357)"
363242762,363242762,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071458, 39.2465608)"
363242763,363242763,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8062344, 39.2462167)"
363242764,363242764,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8083626, 39.2468519)"
363244059,363244059,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071408, 39.245298)"
363244061,363244061,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8059398, 39.2454004)"
363244062,363244062,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8059387, 39.2454094)"
363244371,363244371,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8039028, 39.244069)"
363244372,363244372,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8051646, 39.2440108)"
363244629,363244629,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8038745, 39.244069)"
363250340,363250340,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8091124, 39.2462342)"
363250341,363250341,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8050584, 39.2450091)"
363250342,363250342,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8050938, 39.2449789)"
363250343,363250343,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098019, 39.2461754)"
363250344,363250344,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8054406, 39.2446794)"
365184463,365184463,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8185835, 39.2434698)"
365652222,365652222,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8184846, 39.2514962)"
366294558,366294558,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080379, 39.2604975)"
366302349,366302349,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8076665, 39.2612251)"
366302350,366302350,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8075807, 39.2612543)"
366302351,366302351,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080192, 39.2611066)"
366308990,366308990,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8089858, 39.2627192)"
366308994,366308994,Default,Undefined,Storm Water Inlet Drain,,,"(-6.808984, 39.2623079)"
366450338,366450338,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098092, 39.2647839)"
366451085,366451085,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8095505, 39.2643352)"
366452409,366452409,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8099061, 39.264574)"
366452410,366452410,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8095611, 39.2645417)"
366459027,366459027,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098309, 39.2579812)"
366462153,366462153,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078812, 39.2621059)"
366463283,366463283,Default,Undefined,Storm Water Inlet Drain,,,"(-6.807985, 39.2624961)"
366463286,366463286,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078842, 39.2621287)"
366463287,366463287,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078917, 39.2621373)"
366463288,366463288,Default,Undefined,Storm Water Inlet Drain,,,"(-6.807985, 39.2624519)"
366463289,366463289,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078985, 39.2621578)"
366463290,366463290,Default,Undefined,Storm Water Inlet Drain,,,"(-6.80797, 39.2621767)"
366468466,366468466,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8076441, 39.2596545)"
366643629,366643629,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8022796, 39.2643358)"
366644058,366644058,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8023648, 39.2643169)"
366646263,366646263,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8029389, 39.265226)"
366646265,366646265,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8025268, 39.2651615)"
366646268,366646268,Default,Undefined,Storm Water Inlet Drain,,,"(-6.802615, 39.2651673)"
366763185,366763185,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8075414, 39.2604215)"
366763186,366763186,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8076179, 39.2603992)"
366763189,366763189,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8075171, 39.260428)"
366763191,366763191,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8074964, 39.2604405)"
366763193,366763193,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8077263, 39.2603687)"
366763194,366763194,Default,Undefined,Storm Water Inlet Drain,,,"(-6.807297, 39.26047)"
366763196,366763196,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8077532, 39.2604464)"
366763197,366763197,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071984, 39.2599161)"
366763198,366763198,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8074154, 39.2605587)"
366793168,366793168,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078594, 39.2641923)"
366794890,366794890,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8053917, 39.2608322)"
366797190,366797190,Default,Undefined,Storm Water Inlet Drain,,,"(-6.805899, 39.2612571)"
366797191,366797191,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8054073, 39.2612133)"
366799654,366799654,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080767, 39.2644058)"
366799657,366799657,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080792, 39.2644058)"
366803080,366803080,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8049056, 39.2619862)"
366803083,366803083,Default,Undefined,Storm Water Inlet Drain,,,"(-6.806136, 39.2598027)"
366803084,366803084,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055065, 39.2609369)"
366803085,366803085,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061375, 39.260957)"
366803087,366803087,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8056709, 39.2589084)"
366805383,366805383,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078365, 39.264191)"
366809810,366809810,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8025178, 39.2646421)"
367222032,367222032,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8037417, 39.2622937)"
367223722,367223722,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8047251, 39.2655147)"
367272441,367272441,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8070583, 39.257683)"
367272446,367272446,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8042104, 39.2599851)"
367277208,367277208,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071819, 39.2599286)"
367277215,367277215,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8066339, 39.260439)"
367277216,367277216,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8069339, 39.2603358)"
367277233,367277233,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8069092, 39.2603456)"
